监测子站名称,城市,时间,季节,SO2,NO2,O3,CO_mg/m3,CO_μg/m3,PM10,PM2.5,SO2_标准化,NO2_标准化,O3_标准化,CO_μg/m3_标准化,PM10_标准化,PM2.5_标准化,SO2_环比变化率(%),NO2_环比变化率(%),O3_环比变化率(%),CO_μg/m3_环比变化率(%),PM10_环比变化率(%),PM2.5_环比变化率(%),综合污染指数
紫马岭 (中山),中山,2021-05,春季,5,8,57,0.5,500.0,23,11,0.23076923076923078,0.058823529411764705,0.36363636363636365,0.19999999999999996,0.1111111111111111,0.0625,25.0,-61.904761904761905,-20.833333333333336,0.0,-42.50000000000001,-42.10526315789473,1.0268402349284702
紫马岭 (中山),中山,2021-06,夏季,5,9,59,0.5,500.0,23,12,0.23076923076923078,0.07352941176470588,0.3939393939393939,0.19999999999999996,0.1111111111111111,0.08333333333333334,0.0,12.5,3.5087719298245723,0.0,0.0,9.090909090909083,1.0926824809177749
紫马岭 (中山),中山,2021-07,夏季,4,10,60,0.6,600.0,23,12,0.15384615384615385,0.08823529411764706,0.40909090909090917,0.3999999999999999,0.1111111111111111,0.08333333333333334,-19.999999999999996,11.111111111111116,1.6949152542372836,19.999999999999996,0.0,0.0,1.2456168014991544
紫马岭 (中山),中山,2021-08,夏季,5,12,45,0.5,500.0,20,9,0.23076923076923078,0.1176470588235294,0.18181818181818188,0.19999999999999996,0.07407407407407407,0.020833333333333343,25.0,19.999999999999996,-25.0,-16.666666666666664,-13.043478260869568,-25.0,0.8251418788183494
紫马岭 (中山),中山,2021-09,秋季,4,15,69,0.5,500.0,28,14,0.15384615384615385,0.16176470588235292,0.5454545454545454,0.19999999999999996,0.1728395061728395,0.12499999999999997,-19.999999999999996,25.0,53.33333333333334,0.0,39.99999999999999,55.55555555555556,1.3589049113558915
紫马岭 (中山),中山,2021-10,秋季,5,25,61,0.5,500.0,35,18,0.23076923076923078,0.30882352941176466,0.4242424242424243,0.19999999999999996,0.25925925925925924,0.20833333333333334,25.0,66.66666666666667,-11.594202898550721,0.0,25.0,28.57142857142858,1.6314277770160124
紫马岭 (中山),中山,2021-11,秋季,7,42,57,0.6,600.0,52,24,0.3846153846153847,0.5588235294117647,0.36363636363636365,0.3999999999999999,0.4691358024691358,0.33333333333333337,39.99999999999999,68.0,-6.5573770491803245,19.999999999999996,48.57142857142858,33.33333333333333,2.5095444134659823
紫马岭 (中山),中山,2021-12,冬季,7,48,49,0.6,600.0,60,30,0.3846153846153847,0.6470588235294117,0.24242424242424243,0.3999999999999999,0.5679012345679012,0.45833333333333337,0.0,14.28571428571428,-14.035087719298245,0.0,15.384615384615374,25.0,2.7003330184702734
惠景城 (佛山),佛山,2021-01,冬季,15,71,51,0.9,900.0,91,55,1.0,0.9852941176470589,0.2727272727272727,1.0,0.9506172839506172,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.187805340991615
金桔咀 (佛山),佛山,2021-01,冬季,7,63,46,0.9,900.0,85,42,0.3846153846153847,0.8676470588235294,0.19696969696969702,1.0,0.8765432098765432,0.7083333333333334,-53.333333333333336,-11.267605633802813,-9.80392156862745,0.0,-6.593406593406592,-23.636363636363633,4.034108683618488
惠景城 (佛山),佛山,2021-02,冬季,11,27,79,0.7,700.0,52,30,0.6923076923076924,0.338235294117647,0.696969696969697,0.6000000000000001,0.4691358024691358,0.45833333333333337,57.14285714285714,-57.14285714285714,71.73913043478262,-22.22222222222222,-38.8235294117647,-28.57142857142857,3.2549818191975057
金桔咀 (佛山),佛山,2021-02,冬季,4,24,66,0.7,700.0,40,23,0.15384615384615385,0.2941176470588235,0.5,0.6000000000000001,0.32098765432098764,0.3125,-63.63636363636363,-11.111111111111116,-16.455696202531644,0.0,-23.076923076923073,-23.33333333333333,2.181451455225965
惠景城 (佛山),佛山,2021-03,春季,10,39,49,0.7,700.0,73,38,0.6153846153846154,0.5147058823529411,0.24242424242424243,0.6000000000000001,0.7283950617283951,0.625,150.0,62.5,-25.757575757575758,0.0,82.5,65.21739130434783,3.325909801890194
金桔咀 (佛山),佛山,2021-03,春季,5,38,45,0.8,800.0,55,25,0.23076923076923078,0.5,0.18181818181818188,0.8,0.5061728395061728,0.35416666666666663,-50.0,-2.564102564102566,-8.163265306122447,14.28571428571428,-24.65753424657534,-34.210526315789465,2.572926918760252
惠景城 (佛山),佛山,2021-04,春季,8,39,67,0.8,800.0,55,28,0.46153846153846156,0.5147058823529411,0.5151515151515151,0.8,0.5061728395061728,0.41666666666666663,60.00000000000001,2.6315789473684292,48.88888888888889,0.0,0.0,12.00000000000001,3.2142353652157576
金桔咀 (佛山),佛山,2021-04,春季,4,32,56,0.7,700.0,49,22,0.15384615384615385,0.4117647058823529,0.3484848484848485,0.6000000000000001,0.4320987654320988,0.29166666666666663,-50.0,-17.948717948717952,-16.417910447761198,-12.5,-10.909090909090914,-21.42857142857143,2.2378611403121207
惠景城 (佛山),佛山,2021-05,春季,6,21,60,0.5,500.0,30,15,0.3076923076923077,0.25,0.40909090909090917,0.19999999999999996,0.19753086419753085,0.14583333333333334,50.0,-34.375,7.14285714285714,-28.57142857142857,-38.775510204081634,-31.818181818181824,1.510147414314081
金桔咀 (佛山),佛山,2021-05,春季,3,13,46,0.6,600.0,28,13,0.07692307692307693,0.13235294117647056,0.19696969696969702,0.3999999999999999,0.1728395061728395,0.10416666666666666,-50.0,-38.095238095238095,-23.33333333333333,19.999999999999996,-6.666666666666665,-13.33333333333333,1.0832518879087505
惠景城 (佛山),佛山,2021-06,夏季,7,24,61,0.5,500.0,30,14,0.3846153846153847,0.2941176470588235,0.4242424242424243,0.19999999999999996,0.19753086419753085,0.12499999999999997,133.33333333333334,84.61538461538463,32.6086956521739,-16.666666666666664,7.14285714285714,7.692307692307687,1.6255063201141633
金桔咀 (佛山),佛山,2021-06,夏季,2,18,51,0.6,600.0,29,13,0.0,0.20588235294117646,0.2727272727272727,0.3999999999999999,0.18518518518518517,0.10416666666666666,-71.42857142857143,-25.0,-16.393442622950815,19.999999999999996,-3.3333333333333326,-7.14285714285714,1.1679614775203009
惠景城 (佛山),佛山,2021-07,夏季,8,21,67,0.5,500.0,32,16,0.46153846153846156,0.25,0.5151515151515151,0.19999999999999996,0.2222222222222222,0.16666666666666666,300.0,16.666666666666675,31.372549019607842,-16.666666666666664,10.344827586206895,23.076923076923084,1.8155788655788656
金桔咀 (佛山),佛山,2021-07,夏季,3,16,59,0.5,500.0,28,14,0.07692307692307693,0.1764705882352941,0.3939393939393939,0.19999999999999996,0.1728395061728395,0.12499999999999997,-62.5,-23.809523809523814,-11.940298507462687,0.0,-12.5,-12.5,1.1451725652706044
惠景城 (佛山),佛山,2021-08,夏季,6,27,57,0.5,500.0,28,13,0.3076923076923077,0.338235294117647,0.36363636363636365,0.19999999999999996,0.1728395061728395,0.10416666666666666,100.0,68.75,-3.3898305084745783,0.0,0.0,-7.14285714285714,1.4865701382858247
金桔咀 (佛山),佛山,2021-08,夏季,3,19,45,0.6,600.0,29,14,0.07692307692307693,0.22058823529411764,0.18181818181818188,0.3999999999999999,0.18518518518518517,0.12499999999999997,-50.0,-29.629629629629626,-21.052631578947366,19.999999999999996,3.571428571428581,7.692307692307687,1.1895146792205615
惠景城 (佛山),佛山,2021-09,秋季,7,29,88,0.6,600.0,41,20,0.3846153846153847,0.3676470588235294,0.8333333333333335,0.3999999999999999,0.33333333333333337,0.24999999999999997,133.33333333333334,52.63157894736843,95.55555555555554,0.0,41.37931034482758,42.85714285714286,2.568929110105581
金桔咀 (佛山),佛山,2021-09,秋季,4,25,69,0.7,700.0,36,18,0.15384615384615385,0.30882352941176466,0.5454545454545454,0.6000000000000001,0.2716049382716049,0.20833333333333334,-42.85714285714286,-13.793103448275868,-21.590909090909093,16.666666666666675,-12.195121951219512,-9.999999999999998,2.0880625003174025
惠景城 (佛山),佛山,2021-10,秋季,7,27,65,0.6,600.0,38,18,0.3846153846153847,0.338235294117647,0.48484848484848486,0.3999999999999999,0.2962962962962963,0.20833333333333334,75.0,8.000000000000007,-5.797101449275366,-14.28571428571429,5.555555555555558,0.0,2.1123287932111463
金桔咀 (佛山),佛山,2021-10,秋季,3,25,53,0.6,600.0,35,20,0.07692307692307693,0.30882352941176466,0.3030303030303031,0.3999999999999999,0.25925925925925924,0.24999999999999997,-57.14285714285714,-7.4074074074074066,-18.461538461538463,0.0,-7.8947368421052655,11.111111111111116,1.598036168624404
惠景城 (佛山),佛山,2021-11,秋季,8,39,57,0.6,600.0,54,24,0.46153846153846156,0.5147058823529411,0.36363636363636365,0.3999999999999999,0.49382716049382713,0.33333333333333337,166.66666666666666,56.00000000000001,7.547169811320753,0.0,54.28571428571429,19.999999999999996,2.5670412013549266
金桔咀 (佛山),佛山,2021-11,秋季,5,43,48,0.5,500.0,51,25,0.23076923076923078,0.5735294117647058,0.2272727272727273,0.19999999999999996,0.45679012345679004,0.35416666666666663,-37.5,10.256410256410264,-15.789473684210531,-16.666666666666664,-5.555555555555558,4.166666666666674,2.0425281599301206
惠景城 (佛山),佛山,2021-12,冬季,8,49,45,0.8,800.0,71,38,0.46153846153846156,0.6617647058823529,0.18181818181818188,0.8,0.7037037037037036,0.625,60.00000000000001,13.953488372093027,-6.25,60.00000000000001,39.2156862745098,52.0,3.4338250529427
金桔咀 (佛山),佛山,2021-12,冬季,4,52,39,0.7,700.0,59,33,0.15384615384615385,0.7058823529411764,0.09090909090909094,0.6000000000000001,0.5555555555555555,0.5208333333333334,-50.0,6.1224489795918435,-13.33333333333333,-12.5,-16.901408450704224,-13.157894736842103,2.62702648658531
南沙大稳 (广州),广州,2021-01,冬季,11,63,49,0.9,900.0,86,35,0.6923076923076924,0.8676470588235294,0.24242424242424243,1.0,0.8888888888888887,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,4.253767882444354
南沙科大 (广州) ,广州,2021-01,冬季,12,51,62,0.7,700.0,67,38,0.7692307692307693,0.6911764705882353,0.43939393939393945,0.6000000000000001,0.6543209876543209,0.625,9.090909090909083,-19.047619047619047,26.530612244897966,-22.22222222222222,-22.093023255813947,8.571428571428562,3.779122166867265
天湖 (广州) ,广州,2021-01,冬季,9,15,98,0.6,600.0,47,30,0.5384615384615384,0.16176470588235292,0.9848484848484849,0.3999999999999999,0.40740740740740733,0.45833333333333337,-25.0,-70.58823529411764,58.06451612903225,-14.28571428571429,-29.850746268656714,-21.052631578947366,2.9508154699331173
竹洞 (广州),广州,2021-01,冬季,11,39,60,0.8,800.0,80,48,0.6923076923076924,0.5147058823529411,0.40909090909090917,0.8,0.8148148148148148,0.8333333333333334,22.222222222222232,160.0,-38.775510204081634,33.33333333333333,70.2127659574468,60.00000000000001,4.0642526318996905
麓湖 (广州),广州,2021-01,冬季,9,72,44,0.8,800.0,87,47,0.5384615384615384,1.0,0.16666666666666674,0.8,0.9012345679012345,0.8125,-18.181818181818176,84.61538461538463,-26.66666666666667,0.0,8.749999999999991,-2.083333333333337,4.218862773029439
南沙大稳 (广州),广州,2021-02,冬季,9,32,70,0.8,800.0,45,21,0.5384615384615384,0.4117647058823529,0.5606060606060606,0.8,0.3827160493827161,0.27083333333333337,0.0,-55.55555555555556,59.09090909090908,0.0,-48.275862068965516,-55.319148936170215,2.9643816876660014
南沙科大 (广州) ,广州,2021-02,冬季,8,22,81,0.5,500.0,34,24,0.46153846153846156,0.2647058823529412,0.7272727272727273,0.19999999999999996,0.24691358024691357,0.33333333333333337,-11.111111111111116,-31.25,15.714285714285726,-37.5,-24.444444444444446,14.28571428571428,2.233763984744377
天湖 (广州) ,广州,2021-02,冬季,5,11,99,0.6,600.0,34,24,0.23076923076923078,0.10294117647058824,1.0,0.3999999999999999,0.24691358024691357,0.33333333333333337,-37.5,-50.0,22.222222222222232,19.999999999999996,0.0,0.0,2.313957320820066
竹洞 (广州),广州,2021-02,冬季,6,24,55,0.7,700.0,54,36,0.3076923076923077,0.2941176470588235,0.33333333333333337,0.6000000000000001,0.49382716049382713,0.5833333333333334,19.999999999999996,118.18181818181816,-44.44444444444444,16.666666666666675,58.823529411764696,50.0,2.6123037819116255
麓湖 (广州),广州,2021-02,冬季,7,39,60,0.7,700.0,45,27,0.3846153846153847,0.5147058823529411,0.40909090909090917,0.6000000000000001,0.3827160493827161,0.39583333333333337,16.666666666666675,62.5,9.090909090909083,0.0,-16.666666666666664,-25.0,2.6869615587752844
南沙大稳 (广州),广州,2021-03,春季,11,47,44,0.8,800.0,60,24,0.6923076923076924,0.6323529411764706,0.16666666666666674,0.8,0.5679012345679012,0.33333333333333337,57.14285714285714,20.512820512820507,-26.66666666666667,14.28571428571428,33.33333333333333,-11.111111111111116,3.1925618680520644
南沙科大 (广州) ,广州,2021-03,春季,8,40,52,0.6,600.0,45,25,0.46153846153846156,0.5294117647058824,0.28787878787878785,0.3999999999999999,0.3827160493827161,0.35416666666666663,-27.27272727272727,-14.893617021276595,18.181818181818187,-25.0,-25.0,4.166666666666674,2.4157117301725144
天湖 (广州) ,广州,2021-03,春季,5,17,70,0.8,800.0,45,25,0.23076923076923078,0.19117647058823528,0.5606060606060606,0.8,0.3827160493827161,0.35416666666666663,-37.5,-57.49999999999999,34.61538461538463,33.33333333333333,0.0,0.0,2.519434478012909
竹洞 (广州),广州,2021-03,春季,7,32,46,0.7,700.0,77,42,0.3846153846153847,0.4117647058823529,0.19696969696969702,0.6000000000000001,0.7777777777777778,0.7083333333333334,39.99999999999999,88.23529411764706,-34.285714285714285,-12.5,71.1111111111111,68.0,3.079460898578546
麓湖 (广州),广州,2021-03,春季,7,46,42,0.8,800.0,60,29,0.3846153846153847,0.6176470588235294,0.13636363636363635,0.8,0.5679012345679012,0.4375,0.0,43.75,-8.695652173913048,14.28571428571428,-22.077922077922075,-30.952380952380953,2.9440273143704516
南沙大稳 (广州),广州,2021-04,春季,9,40,63,0.8,800.0,55,21,0.5384615384615384,0.5294117647058824,0.4545454545454546,0.8,0.5061728395061728,0.27083333333333337,28.57142857142858,-13.043478260869568,50.0,0.0,-8.333333333333337,-27.586206896551722,3.0994249305523818
南沙科大 (广州) ,广州,2021-04,春季,8,39,70,0.8,800.0,44,24,0.46153846153846156,0.5147058823529411,0.5606060606060606,0.8,0.37037037037037035,0.33333333333333337,-11.111111111111116,-2.500000000000002,11.111111111111116,0.0,-19.999999999999996,14.28571428571428,3.040554108201167
天湖 (广州) ,广州,2021-04,春季,4,14,79,0.8,800.0,35,19,0.15384615384615385,0.14705882352941174,0.696969696969697,0.8,0.25925925925925924,0.22916666666666666,-50.0,-64.1025641025641,12.857142857142856,0.0,-20.45454545454546,-20.833333333333336,2.2863006002711885
竹洞 (广州),广州,2021-04,春季,6,29,47,0.8,800.0,63,34,0.3076923076923077,0.3676470588235294,0.21212121212121215,0.8,0.6049382716049382,0.5416666666666666,50.0,107.14285714285717,-40.50632911392405,0.0,80.0,78.94736842105263,2.834065516908654
麓湖 (广州),广州,2021-04,春季,5,40,55,0.8,800.0,51,25,0.23076923076923078,0.5294117647058824,0.33333333333333337,0.8,0.45679012345679004,0.35416666666666663,-16.666666666666664,37.93103448275863,17.021276595744684,0.0,-19.047619047619047,-26.470588235294112,2.7044711189319033
南沙大稳 (广州),广州,2021-05,春季,7,24,52,0.8,800.0,35,12,0.3846153846153847,0.2941176470588235,0.28787878787878785,0.8,0.25925925925925924,0.08333333333333334,39.99999999999999,-40.0,-5.454545454545457,0.0,-31.372549019607842,-52.0,2.109204412145589
南沙科大 (广州) ,广州,2021-05,春季,7,19,48,0.6,600.0,24,14,0.3846153846153847,0.22058823529411764,0.2272727272727273,0.3999999999999999,0.12345679012345678,0.12499999999999997,0.0,-20.833333333333336,-7.692307692307687,-25.0,-31.428571428571427,16.666666666666675,1.4809331373056862
天湖 (广州) ,广州,2021-05,春季,9,14,77,0.6,600.0,30,15,0.5384615384615384,0.14705882352941174,0.6666666666666667,0.3999999999999999,0.19753086419753085,0.14583333333333334,28.57142857142858,-26.315789473684216,60.41666666666667,0.0,25.0,7.14285714285714,2.095551226188481
竹洞 (广州),广州,2021-05,春季,8,22,55,0.4,400.0,49,24,0.46153846153846156,0.2647058823529412,0.33333333333333337,0.0,0.4320987654320988,0.33333333333333337,-11.111111111111116,57.14285714285714,-28.57142857142857,-33.333333333333336,63.33333333333333,60.00000000000001,1.8250097759901687
麓湖 (广州),广州,2021-05,春季,5,25,53,0.6,600.0,32,16,0.23076923076923078,0.30882352941176466,0.3030303030303031,0.3999999999999999,0.2222222222222222,0.16666666666666666,-37.5,13.636363636363647,-3.6363636363636376,50.0,-34.693877551020414,-33.333333333333336,1.6315119521001875
南沙大稳 (广州),广州,2021-06,夏季,9,26,53,0.5,500.0,32,12,0.5384615384615384,0.32352941176470584,0.3030303030303031,0.19999999999999996,0.2222222222222222,0.08333333333333334,80.0,4.0000000000000036,0.0,-16.666666666666664,0.0,-25.0,1.670576808812103
南沙科大 (广州) ,广州,2021-06,夏季,7,19,56,0.6,600.0,24,16,0.3846153846153847,0.22058823529411764,0.3484848484848485,0.3999999999999999,0.12345679012345678,0.16666666666666666,-22.22222222222222,-26.923076923076927,5.660377358490565,19.999999999999996,-25.0,33.33333333333333,1.6438119251844745
天湖 (广州) ,广州,2021-06,夏季,10,9,74,0.6,600.0,24,10,0.6153846153846154,0.07352941176470588,0.6212121212121213,0.3999999999999999,0.12345679012345678,0.04166666666666666,42.85714285714286,-52.63157894736843,32.14285714285714,0.0,0.0,-37.5,1.8752496051515661
竹洞 (广州),广州,2021-06,夏季,6,21,62,0.4,400.0,38,22,0.3076923076923077,0.25,0.43939393939393945,0.0,0.2962962962962963,0.29166666666666663,-40.0,133.33333333333334,-16.216216216216218,-33.333333333333336,58.33333333333333,120.00000000000001,1.5850492100492102
麓湖 (广州),广州,2021-06,夏季,5,27,55,0.7,700.0,29,15,0.23076923076923078,0.338235294117647,0.33333333333333337,0.6000000000000001,0.18518518518518517,0.14583333333333334,-16.666666666666664,28.57142857142858,-11.290322580645162,75.0,-23.684210526315784,-31.818181818181824,1.8333563767387295
南沙大稳 (广州),广州,2021-07,夏季,10,24,64,0.6,600.0,34,13,0.6153846153846154,0.2941176470588235,0.4696969696969697,0.3999999999999999,0.24691358024691357,0.10416666666666666,100.0,-11.111111111111116,16.36363636363636,-14.28571428571429,17.24137931034482,-13.33333333333333,2.1302794790539887
南沙科大 (广州) ,广州,2021-07,夏季,6,18,57,0.5,500.0,23,15,0.3076923076923077,0.20588235294117646,0.36363636363636365,0.19999999999999996,0.1111111111111111,0.14583333333333334,-40.0,-25.0,-10.9375,-16.666666666666664,-32.35294117647059,15.384615384615374,1.334155468714292
天湖 (广州) ,广州,2021-07,夏季,7,9,79,0.7,700.0,25,12,0.3846153846153847,0.07352941176470588,0.696969696969697,0.6000000000000001,0.13580246913580246,0.08333333333333334,16.666666666666675,-50.0,38.596491228070185,39.99999999999999,8.695652173913038,-19.999999999999996,1.9742502958189234
竹洞 (广州),广州,2021-07,夏季,8,20,71,0.5,500.0,39,25,0.46153846153846156,0.23529411764705882,0.5757575757575757,0.19999999999999996,0.30864197530864196,0.35416666666666663,14.28571428571428,122.22222222222223,-10.126582278481012,-28.57142857142857,56.00000000000001,108.33333333333334,2.1353987969184045
麓湖 (广州),广州,2021-07,夏季,5,25,62,0.6,600.0,28,15,0.23076923076923078,0.30882352941176466,0.43939393939393945,0.3999999999999999,0.1728395061728395,0.14583333333333334,-37.5,25.0,-12.676056338028175,19.999999999999996,-28.205128205128204,-40.0,1.6976595390811073
南沙大稳 (广州),广州,2021-08,夏季,12,28,51,0.7,700.0,30,11,0.7692307692307693,0.3529411764705882,0.2727272727272727,0.6000000000000001,0.19753086419753085,0.0625,140.0,12.00000000000001,-17.741935483870964,16.666666666666675,7.14285714285714,-26.66666666666667,2.254930082626161
南沙科大 (广州) ,广州,2021-08,夏季,7,21,46,0.6,600.0,22,13,0.3846153846153847,0.25,0.19696969696969702,0.3999999999999999,0.09876543209876543,0.10416666666666666,-41.666666666666664,-25.0,-9.80392156862745,-14.28571428571429,-26.66666666666667,18.181818181818187,1.434517180350514
天湖 (广州) ,广州,2021-08,夏季,7,8,78,0.6,600.0,21,9,0.3846153846153847,0.058823529411764705,0.6818181818181819,0.3999999999999999,0.08641975308641975,0.020833333333333343,0.0,-61.904761904761905,69.56521739130434,0.0,-4.545454545454541,-30.76923076923077,1.632510182265084
竹洞 (广州),广州,2021-08,夏季,7,25,63,0.7,700.0,39,27,0.3846153846153847,0.30882352941176466,0.4545454545454546,0.6000000000000001,0.30864197530864196,0.39583333333333337,0.0,212.5,-19.23076923076923,16.666666666666675,85.71428571428572,200.0,2.4524596772145792
麓湖 (广州),广州,2021-08,夏季,5,30,46,0.7,700.0,28,15,0.23076923076923078,0.38235294117647056,0.19696969696969702,0.6000000000000001,0.1728395061728395,0.14583333333333334,-28.57142857142857,19.999999999999996,-26.984126984126988,0.0,-28.205128205128204,-44.44444444444444,1.7287647084215714
南沙大稳 (广州),广州,2021-09,秋季,10,32,79,0.7,700.0,41,19,0.6153846153846154,0.4117647058823529,0.696969696969697,0.6000000000000001,0.33333333333333337,0.22916666666666666,100.0,6.666666666666665,71.73913043478262,0.0,46.428571428571416,26.66666666666666,2.886619018236665
南沙科大 (广州) ,广州,2021-09,秋季,7,25,80,0.5,500.0,32,19,0.3846153846153847,0.30882352941176466,0.7121212121212122,0.19999999999999996,0.2222222222222222,0.22916666666666666,-30.000000000000004,-21.875,1.2658227848101333,-28.57142857142857,-21.95121951219512,0.0,2.05694901503725
天湖 (广州) ,广州,2021-09,秋季,7,7,94,0.5,500.0,26,13,0.3846153846153847,0.044117647058823525,0.9242424242424243,0.19999999999999996,0.14814814814814814,0.10416666666666666,0.0,-72.0,17.500000000000004,0.0,-18.75,-31.57894736842105,1.8052902707314473
竹洞 (广州),广州,2021-09,秋季,7,25,76,0.7,700.0,47,30,0.3846153846153847,0.30882352941176466,0.6515151515151516,0.6000000000000001,0.40740740740740733,0.45833333333333337,0.0,257.14285714285717,-19.14893617021277,39.99999999999999,80.76923076923077,130.76923076923075,2.810694806283042
麓湖 (广州),广州,2021-09,秋季,5,34,66,0.8,800.0,37,21,0.23076923076923078,0.4411764705882353,0.5,0.8,0.2839506172839506,0.27083333333333337,-28.57142857142857,36.00000000000001,-13.157894736842103,14.28571428571428,-21.276595744680847,-30.000000000000004,2.52672965197475
南沙大稳 (广州),广州,2021-10,秋季,8,34,56,0.7,700.0,41,18,0.46153846153846156,0.4411764705882353,0.3484848484848485,0.6000000000000001,0.33333333333333337,0.20833333333333334,60.00000000000001,0.0,-15.151515151515149,-12.5,10.81081081081081,-14.28571428571429,2.3928664472782124
